Initial Position (q),Initial Velocity (v),Costs
3.9269908169872414,-2.0,3.7699111843077517
3.9269908169872414,-2.0,3.7699111843077517
3.9269908169872414,-2.0,3.7699111843077517
3.9269908169872414,-2.0,3.7699111843077517
3.9269908169872414,-2.0,3.7699111843077517
3.9269908169872414,-2.0,3.8484510006474966
3.9269908169872414,-2.0,3.8484510006474966
3.9269908169872414,-2.0,3.8484510006474966
3.9269908169872414,-2.0,3.8484510006474966
3.9269908169872414,-2.0,3.8484510006474966
3.9269908169872414,-2.0,3.8484510006474966
3.9269908169872414,-2.0,3.8484510006474966
3.9269908169872414,-2.0,3.8484510006474966
3.9269908169872414,-2.0,3.8484510006474966
3.9269908169872414,-2.0,3.8484510006474966
3.9269908169872414,-2.0,3.9269908169872414
3.9269908169872414,-2.0,3.9269908169872414
3.9269908169872414,-2.0,3.9269908169872414
3.9269908169872414,-2.0,3.9269908169872414
3.9269908169872414,-2.0,3.9269908169872414
3.9269908169872414,-2.0,3.9269908169872414
3.9269908169872414,-2.0,3.9269908169872414
3.9269908169872414,-2.0,3.9269908169872414
3.9269908169872414,-2.0,3.9269908169872414
3.9269908169872414,-2.0,3.9269908169872414
